algoritmo,mensaje,trama_binaria,trama_ruido,error_inyectado,bit_error,respuesta_receptor,validez,tiempo_ms,probabilidad_error
hamming,KECHGXVF,1001100011001110011000100101100110010000111001100111000010011000001111010010111100000100101110011010011001100110,1001100011001110011000100101100110010000111001100111000010011000001111010010111100000100101110011010011001100110,0,-1,correcta,1,0.65,0.034
hamming,SCKW,01001011000011100110010000111001100011001101001010001111,01001011000011100110010000111001100011001101001010001111,0,-1,correcta,1,0.43,0.057
hamming,ERD,100110001001010100101010101010011001001100,100110001001010100101010101010011001001100,0,-1,correcta,1,0.38,0.02
hamming,VZD,010010111001100100101101101010011001001100,010010111001100100101101101010011001001100,0,-1,correcta,1,0.81,0.158
hamming,CQOB,10011001000011010010111010011001100111111110011000101010,10011001000011010010111010011001100111111110011000101010,0,-1,correcta,1,0.36,0.104
hamming,RINBX,0100101010101010011000011001100110000101101001100010101001001011110000,0100101010101010011000011001100110000101101001100010101001001011110000,0,-1,correcta,1,0.28,0.097
hamming,HLX,100110011100001001100011110001001011110000,100110011100001001100011110001001011110000,0,-1,correcta,1,0.31,0.054
hamming,EQTLCGLN,1001100010010101001011101001010010110011001001100011110010011001000011100110000011111001100011110010011000010110,1001100010010101001011101001010010110011001001100011110010011001000011100110000011111001100011110010011000010110,0,-1,correcta,1,0.33,0.106
hamming,YVNVSKJ,01001010011001010010111001101001100001011001001011100110010010110000111001100011001110011001011010,01001010011001010010111001101001100001011001001011100110010010110000111001100011001110011001011010,0,-1,correcta,1,0.38,0.097
hamming,WMEOPKN,01001010001111100110010101011001100010010110011001111111010010100000001001100011001110011000010110,01001010001111100110010101011001100010010110011001111111010010100000001001100011001110011000010110,0,-1,correcta,1,0.85,0.039
hamming,XCM,010010111100001001100100001110011001010101,010010111100001001000100001110011001010101,1,18,correcta,1,0.4,0.164
hamming,WNH,010010100011111001100001011010011001110000,010010100011111001100001011010011001100000,1,37,correcta,0,0.42,0.085
hamming,MGZSHF,100110010101011001100000111101001011011010010010110000111001100111000010011001100110,100110010101011001100000111101001011011010010010110000111001100111000010011001100110,0,-1,correcta,1,0.35,0.064
hamming,FDPQD,1001100110011010011001001100010010100000000100101110100110011001001100,1001100110011010011001001100010010100000000100101110100110011001001100,0,-1,correcta,1,0.33,0.062
hamming,JFDUTBFRJD,10011001011010100110011001101001100100110001001010100101010010110011001001100010101010011001100110010010101010101001100101101010011001001100,10011001011010100110011001101001100100110001001010100101010010110011001001100010101010011001100110010010101010101001100101101010011001001100,0,-1,correcta,1,0.34,0.005
hamming,UGBCQAWHQS,01001010100101100110000011111001100010101010011001000011010010111010011001100110100101001010001111100110011100000100101110100101001011000011,01001010100101100110000011111001100010101010011001000011010010111010011001100110100101001010001111100110011100000100101110100101001011000011,0,-1,correcta,1,0.29,0.024
hamming,MAWQ,10011001010101100110011010010100101000111101001011101001,10011001010101100110011010010100101001111101001011101001,1,37,correcta,0,0.35,0.103
hamming,TQAETTQN,0100101100110001001011101001100110011010011001100010010101001011001100010010110011000100101110100110011000010110,0100101100110001001011101001100110011010011001100010010101001011001100010010110011000100101110100110011000010110,0,-1,correcta,1,0.29,0.071
hamming,GZQX,10011000001111010010110110100100101110100101001011110000,10011000001111010010110110100100101110100101001011110000,0,-1,correcta,1,0.31,0.022
hamming,ZUOHSSJZXG,01001011011010010010101001011001100111111110011001110000010010110000110100101100001110011001011010010010110110100100101111000010011000001111,01001011011010010010101001011001100111111110011001110000010010110000110100101100001110011001011010010010110110100100101111000010011000001111,0,-1,correcta,1,0.27,0.072
hamming,UHDZBPC,01001010100101100110011100001001100100110001001011011010100110001010100100101000000010011001000011,01001010100101100110011100001001100100110001101011011010100110001010100100101000000010011001000011,1,44,correcta,0,0.33,0.188
hamming,BQBJQPET,1001100010101001001011101001100110001010101001100101101001001011101001010010100000001001100010010101001011001100,1001100010101001001011101001100110001010101001100101101001001011101001010010100000001001100011010101001011001100,1,93,correcta,0,0.31,0.144
hamming,SQTNRQGUR,010010110000110100101110100101001011001100100110000101100100101010101001001011101001100110000011110100101010010101001010101010,010010110000110100101110100101001011001100100110000101100100101010101001001011101001100110000011110100101010010101001010101010,0,-1,correcta,1,0.37,0.028
hamming,JIOFNG,100110010110101001100001100110011001111111100110011001101001100001011010011000001111,100110010110101001100001100110011001111111100110011001101001100001011010011000001111,0,-1,correcta,1,0.43,0.05
hamming,PDF,010010100000001001100100110010011001100110,010010100000001001100100110010011001100110,0,-1,correcta,1,0.39,0.068
hamming,CXXEN,1001100100001101001011110000010010111100001001100010010110011000010110,1001100100001101001011110000010010111100001001100010010110011000010110,0,-1,correcta,1,0.3,0.104
hamming,XEN,010010111100001001100010010110011000010110,010010111100001001100010010110011000010110,0,-1,correcta,1,0.29,0.044
hamming,RJKLSRNPLP,01001010101010100110010110101001100011001110011000111100010010110000110100101010101010011000010110010010100000001001100011110001001010000000,01001010101010100110010110101001100011001110011000111100010010110000110100101010101010011000010110010010100000001001100011110001001010000000,0,-1,correcta,1,0.33,0.126
hamming,CTCT,10011001000011010010110011001001100100001101001011001100,10011001000011010010110011001001100100001101001011001100,0,-1,correcta,1,0.27,0.08
hamming,GWKSF,1001100000111101001010001111100110001100110100101100001110011001100110,1001100000111101001010001111100110001100110100101100001110011001100110,0,-1,correcta,1,0.34,0.154
hamming,FVEJXDDMT,100110011001100100101110011010011000100101100110010110100100101111000010011001001100100110010011001001100101010101001011001100,100110011001100100101110011010011000100101100110010110100100101111000010011001001100100110010011001001100101010101001011001100,0,-1,correcta,1,0.34,0.172
hamming,YQELM,0100101001100101001011101001100110001001011001100011110010011001010101,0100101001100101001011101001100110001001011001100011110010011001010101,0,-1,correcta,1,0.32,0.024
hamming,CBJDBFF,10011001000011100110001010101001100101101010011001001100100110001010101001100110011010011001100110,10011001000011100110001010101001100101101010011001001100100110101010101001100110011010011001100110,1,62,correcta,1,0.31,0.065
hamming,BHDCIVEG,1001100010101010011001110000100110010011001001100100001110011000011001010010111001101001100010010110011000001111,1001100010101010011001110000100110010011001001100100001110011000011001010010111001101001100010010110011000001111,0,-1,correcta,1,0.36,0.136
hamming,VWSZZ,0100101110011001001010001111010010110000110100101101101001001011011010,0100101110011001001010001111010010110000110100101101101001001011011010,0,-1,correcta,1,0.3,0.038
hamming,KAKVPZ,100110001100111001100110100110011000110011010010111001100100101000000001001011011010,100110001100111001100110100110011000110011010010111001100100101000000001001010011010,1,77,correcta,0,0.31,0.117
hamming,ZPEYDKFCDH,01001011011010010010100000001001100010010101001010011001100110010011001001100011001110011001100110100110010000111001100100110010011001110000,01001011011010010010100000001001100010010101001010011001100110010011001001100011001110011001100110100110010000111001100100110010011001110000,0,-1,correcta,1,0.33,0.181
hamming,NKSCFKV,10011000010110100110001100110100101100001110011001000011100110011001101001100011001101001011100110,10011000010110100110001100110100101100001110011001000011100110011001101001100011001101001011100110,0,-1,correcta,1,0.31,0.141
hamming,TTMNR,0100101100110001001011001100100110010101011001100001011001001010101010,0100101100110001001011001100100110010101011001100001011001001010101010,0,-1,correcta,1,0.3,0.075
hamming,HOINVVCTXB,10011001110000100110011111111001100001100110011000010110010010111001100100101110011010011001000011010010110011000100101111000010011000101010,10011001110000100110011111111001100001100110011000010110010010111001100100101110011010011001000011010010110011000100101111000010011000101010,0,-1,correcta,1,0.34,0.117
hamming,QOQCJ,0100101110100110011001111111010010111010011001100100001110011001011010,0100101110100110011001111111010010111010011001100100001110011001011010,0,-1,correcta,1,0.34,0.067
hamming,TMWKTCPX,0100101100110010011001010101010010100011111001100011001101001011001100100110010000110100101000000001001011110000,0100101100110010011001010101010010100011111001100011001101001011001100100110010000110100101000000101001011110000,1,97,correcta,1,0.33,0.183
hamming,DQVLCOSDD,100110010011000100101110100101001011100110100110001111001001100100001110011001111111010010110000111001100100110010011001001100,100110010011000100101110100101001011100110100110001111001001100100001110011001111111010010110000111001100100110010011001001100,0,-1,correcta,1,0.33,0.032
hamming,TDBXYAXYC,010010110011001001100100110010011000101010010010111100000100101001100110011001101001010010111100000100101001100110011001000011,010010110011001001100100110010011000101010010010111100000100101001100110011001101001010010111100000100101001100110011001000011,0,-1,correcta,1,0.37,0.126
hamming,LUQBDRPJGA,10011000111100010010101001010100101110100110011000101010100110010011000100101010101001001010000000100110010110101001100000111110011001101001,10011000111100010010101001010100101110100110011000101010100110010011000100101010101001001010000000100110010110101001100000111110011001101001,0,-1,correcta,1,0.37,0.075
hamming,WWG,010010100011110100101000111110011000001111,010010100011110100101000111110011000001111,0,-1,correcta,1,0.32,0.063
hamming,ERYWKABI,1001100010010101001010101010010010100110010100101000111110011000110011100110011010011001100010101010011000011001,1001100010010101001010101010010010100110010100101000111110011000110011100110011010011001100010101010011000011001,0,-1,correcta,1,0.32,0.122
hamming,GLNU,10011000001111100110001111001001100001011001001010100101,10011000001111100110001111001001100001011001001010100101,0,-1,correcta,1,0.34,0.003
hamming,WCNNHOUBKA,01001010001111100110010000111001100001011010011000010110100110011100001001100111111101001010100101100110001010101001100011001110011001101001,01001010001111100110010000111001100001011010011000010110100110011100001001100111111101001010100101100110001010101001100011001110011001101001,0,-1,correcta,1,0.31,0.045
hamming,UJTEODTG,0100101010010110011001011010010010110011001001100010010110011001111111100110010011000100101100110010011000001111,0100101010010110011001011010010010110011001001100010010110011001111111100110010011000100101100110010011000001111,0,-1,correcta,1,0.29,0.077
hamming,FZBAGSKXS,100110011001100100101101101010011000101010100110011010011001100000111101001011000011100110001100110100101111000001001011000011,100110011001100100101101101010011000101010100110011010011001100000111101001011000011100110001100110100101111000001001011000011,0,-1,correcta,1,0.48,0.03
hamming,IMVKOY,100110000110011001100101010101001011100110100110001100111001100111111101001010011001,100110000110011001100101010101001011100110100110001100111001100111111101001010011001,0,-1,correcta,1,0.31,0.053
