algoritmo,mensaje,trama_binaria,trama_ruido,error_inyectado,bit_error,respuesta_receptor,validez,tiempo_ms,probabilidad_error
fletcher,APGGIVBMIS,0100000101010000010001110100011101001001010101100100001001001101010010010101001101011101100011100000110110011111,0100000101010000010001110100011101001001010101100100001001001101010010010101001101011101100011100000110110011111,0,-1,error_detectado,0,1.22,0.187
fletcher,UDPIAZUARZ,0101010101000100010100000100100101000001010110100101010101000001010100100101101010001110100000111010110001100110,0101010101000100010100000100100101000001010110100101010101000001010100100101101010001110100000111010110001100110,0,-1,error_detectado,0,1.12,0.026
fletcher,FCRNSIQRK,0100011001000011010100100100111001010011010010010101000101010010010010110000000010001000001011011001000000001010,0100011001000011010100100100111001010011010010010101000101010010010010110000000010001000001011011001000000001010,0,-1,error_detectado,0,4.44,0.126
fletcher,FWSHC,01000110010101110101001101001000010000110000000011011100100111111011110010010110,01000110010101110101001101001000010000110000000011011100100111111011110010010110,0,-1,error_detectado,0,1.71,0.063
fletcher,KFASYWXHZ,0100101101000110010000010101001101011001010101110101100001001000010110100000000010011000001110011001010001000011,0100101101000110010000010101001101011000010101110101100001001000010110100000000010011000001110011001010001000011,1,39,error_detectado,0,0.59,0.163
fletcher,FRUPNI,01000110010100100101010101010000010011100100100111101001111010111100101111100000,01000110010100100101010101010000010011100100100111101001111010111100101111100000,0,-1,error_detectado,0,0.78,0.073
fletcher,CANKAKS,010000110100000101001110010010110100000101001011010100110000000000100101110110001100110101111101,010000110100000101001110010010110100000101001011010100110000000000100101110110001100110101111101,0,-1,error_detectado,0,1.92,0.167
fletcher,KIDTNPFHKF,0100101101001001010001000101010001001110010100000100011001001000010010110100011001101111011111000100110010000111,0100101101001001010001000101010001001110010100000100011001001000010010110100011001101111011111000100110010000111,0,-1,error_detectado,0,25.35,0.051
fletcher,YHE,0101100101001000010001010000000010011110010010001111011110010000,0101100101001000010001010000000010011110010010001111011110010000,0,-1,error_detectado,0,11.81,0.114
fletcher,XEZRSPVNN,0101100001000101010110100101001001010011010100000101011001001110010011100000000010101010001101100001011100110010,0101100001000101010110100101001001010011010100000101011001001110010011100000000010101010001101100001011100110010,0,-1,error_detectado,0,9.09,0.156
fletcher,CRW,0100001101010010010101110000000010011010010100101101110110100100,0100001101010010010101110000000010011010010100101101110110100100,0,-1,error_detectado,0,2.05,0.062
fletcher,EGTPOLZC,010001010100011101010100010100000100111101001100010110100100001101000011001001110000101011101010,010001010100011101010100010100000100111101001100010110100100001101000011001001110000101011101010,0,-1,error_detectado,0,34.58,0.109
fletcher,VXI,0101011001011000010010010000000010011111010110001111010110110000,0101011001011000010010010000000010011111010110001111010110110000,0,-1,error_detectado,0,6.52,0.08
fletcher,NUNOJGX,010011100101010101001110010011110100101001000111010110000000000000111110111011000001000011010010,010011100101010101001110010011110100101001000111010110000000000000111110111011000001000011010010,0,-1,error_detectado,0,1.47,0.046
fletcher,PWFGHEMALN,0101000001010111010001100100011101001000010001010100110101000001010011000100111001111000011100110110101001110010,0101000001010111010001100100011101001000010001010100110101000001010011000100111001111000011100110110101001110010,0,-1,error_detectado,0,1.11,0.119
fletcher,AIFN,0100000101001001010001100100111010000111100101111100100011100000,0100000101001001010001100100111010000111100101111100100011100000,0,-1,error_detectado,0,1.27,0.127
fletcher,JIADNZ,01001010010010010100000101000100010011100101101011011001111001111010111110111110,01001010010010010100000101000100010011100101101011011001111001111010111110111110,0,-1,error_detectado,0,1.12,0.056
fletcher,CUJNS,01000011010101010100101001001110010100110000000011100000101000111011000110011100,01000011010101010100101001001110010100110000000011100000101000111011000110011100,0,-1,error_detectado,0,2.4,0.186
fletcher,OANGBF,01001111010000010100111001000111010000100100011011011111110011101100110010011000,01001111010000010100111001000111010000100100011011011111110011101100110010011000,0,-1,error_detectado,0,1.63,0.178
fletcher,KILVCLTBL,0100101101001001010011000101011001000011010011000101010001000010010011000000000001111011001011100110100000110001,0100101101001001010011000101011001000011010011000101010001000010010011000000000001111011001011100110100000110001,0,-1,error_detectado,0,6.71,0.122
fletcher,SMPC,0101001101001101010100000100001110100011100100001111011011011101,0101001101001101010110000100001110100011100100001111011011011101,1,20,error_detectado,0,1.01,0.119
fletcher,XATSFE,01011000010000010101010001010011010001100100010111110010110110011111011110101111,01011000010000010101010001010011010001100100010111110010110110011111011110101111,0,-1,error_detectado,0,3.2,0.077
fletcher,MPAZWPW,010011010101000001000001010110100101011101010000010101110000000000111100111110111111111011110000,010011010101000001000001010110100101011101010000010101110000000000111100111110111111111011110000,0,-1,error_detectado,0,0.63,0.017
fletcher,JBMB,0100101001000010010011010100001010010111100001001110000111000110,0100101001000010010011010100001010010111100001001110000111000110,0,-1,error_detectado,0,0.55,0.118
fletcher,DSZU,0100010001010011010110100101010110011110101010001110001011111011,0100010001010011010110100101010110011110101010001110001011111011,0,-1,error_detectado,0,0.83,0.165
fletcher,MYNG,0100110101011001010011100100011110011011101000001110100011111001,0100110101011001010011100100011110011011101000001110100011111001,0,-1,error_detectado,0,5.95,0.14
fletcher,YOZQWYN,010110010100111101011010010100010101011101011001010011100000000001011000111110100111000011100100,010110010100111101011010010100010101011101011001010011100000000001011000111110100111000011100100,0,-1,error_detectado,0,1.79,0.036
fletcher,BVTAOX,01000010010101100101010001000001010011110101100011100101111011111011111011011101,01000010010101100101010001000001010011110101100011100101111011111011111011011101,0,-1,error_detectado,0,4.73,0.051
fletcher,JDAZMUTTG,0100101001000100010000010101101001001101010101010101010001010100010001110000000001110100010010000101000001100111,0100101001000100010000010101101001001101010101010101010001010100010001110000000001110100010010000101000001100111,0,-1,error_detectado,0,0.94,0.16
fletcher,OVOB,0100111101010110010011110100001010011110100110001110110111101110,0100111101010110010011110100001010011110100110001110110111101110,0,-1,error_detectado,0,1.02,0.107
fletcher,YEBHZEWZH,0101100101000101010000100100100001011010010001010101011101011010010010000000000010010101001011011100110100000000,0101100101000101010000100100100001011010010001010101011101011010010010000000000010010101001011011100110100000000,0,-1,error_detectado,0,1.28,0.017
fletcher,ZFJUT,01011010010001100100101001010101010101000000000011111000100110111111011101111101,01011010010001100100101001010101010101000000000011111000100110111111011101111101,0,-1,error_detectado,0,1.08,0.043
fletcher,FQPPJFSWN,0100011001010001010100000101000001001010010001100101001101010111010011100000000010000010001111110111010001011001,0100011001010001010100000101000001001010010001100101001101010111010011100000000010000010001111110111010001011001,0,-1,error_detectado,0,3.72,0.193
fletcher,PHVJISNOX,0101000001001000010101100100101001001001010100110100111001001111010110000000000010010110001101011011101100101011,0101000001001000010101100100101001001001010100110100110001001111010110000000000010010110001101011011101100101011,1,54,error_detectado,0,4.29,0.188
fletcher,YXR,0101100101011000010100100000000010101011010110000000010010110001,0101100101011000010100100000000010101011010110000000010010110001,0,-1,error_detectado,0,1.26,0.026
fletcher,FNUFA,01000110010011100101010101000110010000010000000011011100100101001011111001110111,01000110010011100101010101000110010000010000000011011100100101001011111001110111,0,-1,error_detectado,0,1.42,0.044
fletcher,VXVOJIHU,010101100101100001010110010011110100101001001001010010000101010100111111010001100011100100110111,010101100101100001010110010011110100101001001001010010000101010100111111010001100011100100110111,0,-1,error_detectado,0,1.67,0.029
fletcher,ITGQM,01001001010101000100011101010001010011010000000011011101101001011011011110011111,01001001010101000100011101010001010011010000000011011101101001011011011110011111,0,-1,error_detectado,0,1.75,0.085
fletcher,CEAL,0100001101000101010000010100110010000100100100011100011111010110,0100001101000101010000010100110010000100100100011100011111010110,0,-1,error_detectado,0,0.92,0.09
fletcher,FFTQFNPX,010001100100011001010100010100010100011001001110010100000101100000110001001111101111001100000001,010001100100011001010100010100010100011001001110010100000101100000110001001111101111001100000001,0,-1,error_detectado,0,116.01,0.027
fletcher,JONNDHJ,010010100100111101001110010011100100010001001000010010100000000000100110111001101110011010111000,010010100100111101001110010011100100010001001000010010100000000000100110111001101110011010111000,0,-1,error_detectado,0,4.05,0.012
fletcher,NSTHFE,01001110010100110101010001001000010001100100010111101000111000001101100111001111,01001110010100110101010001001000010001100100010111101000111000001101100111001111,0,-1,error_detectado,0,7.05,0.054
fletcher,IGD,0100100101000111010001000000000010001101010001111101011010001110,0100100101000111010001000000000010001101010001111101011010001110,0,-1,error_detectado,0,4.9,0.031
fletcher,AUKHZ,01000001010101010100101101001000010110100000000011100110100111011011010010010000,01000001010101010100101101001000010110000000000011100110100111011011010010010000,1,38,error_detectado,0,2.76,0.146
fletcher,LSJCIOWPK,0100110001010011010010100100001101001001010011110101011101010000010010110000000010000010001101100111110000111100,0100110001010011010010100100001101001001010011110101011101010000010010110000000010000010001101100111110000111100,0,-1,error_detectado,0,2.07,0.045
fletcher,ZLBZF,01011010010011000100001001011010010001100000000011100010101001101101100110011001,01011010010011000100001001011010010001100000000011100010101001101101100110011001,0,-1,error_detectado,0,2.46,0.132
fletcher,PKXDL,01010000010010110101100001000100010011000000000011110100100011111110110101101010,01010000010010110101100001000100010011000000000011110100100011111110110101101010,0,-1,error_detectado,0,3.76,0.053
fletcher,MTRCC,01001101010101000101001001000011010000110000000011100010100101111100111110000011,01001101010101000101001001000011010000110000000011100010100101111100111110000011,0,-1,error_detectado,0,2.2,0.035
fletcher,IQPYVRHEVZ,0100100101010001010100000101100101010110010100100100100001000101010101100101101010001110100111001001100111010111,0100100101010001010100000101100101010110010100100100100001000101010101100101101010001110100111001001100111010111,0,-1,error_detectado,0,4.21,0.142
fletcher,MLT,0100110101001100010101000000000010100001010011001110111010011000,0100110101001100010101000000000010100001010011001110111010011000,0,-1,error_detectado,0,29.49,0.085
fletcher,DZPK,0100010001011010010100000100101110010100101001011101100011111111,0100010001011010010100000100101110010100101001011101100011111111,0,-1,error_detectado,0,23.56,0.009
fletcher,YZPA,0101100101011010010100000100000110101001100110110000001011110110,0101100101011010010100000100000110101001100110110000001011110110,0,-1,error_detectado,0,20.78,0.181
fletcher,RSCPMRKCJ,0101001001010011010000110101000001001101010100100100101101000011010010100000000001111000001110010111000101011111,0101001001010011010000110101000001001101010100100100101101000011010010100000000001111000001110010111000101011111,0,-1,error_detectado,0,16.71,0.003
fletcher,IJOHWE,01001001010010100100111101001000010101110100010111101111110101111101000110110100,01001001010010100100111101001000010101110100010111101111110101111101000110110100,0,-1,error_detectado,0,2.77,0.183
fletcher,MDSUYXW,010011010100010001010011010101010101100101011000010101110000000001010000111100100011100011000010,010011010100010001010011010101010101100101011000010101110000000001010000111100100011100011000010,0,-1,error_detectado,0,1.69,0.09
fletcher,RZHCDWOHLD,0101001001011010010010000100001101000100010101110100111101001000010011000100010001111010100000010111010010101011,0101001001011010010010000100001101000100010101110100111101001000010011000100010001111010100000010111010010101011,0,-1,error_detectado,0,4.17,0.075
fletcher,NXGF,0100111001011000010001110100011010010101100111101110001111110110,0100111001011000010001110100011010010101100111101110001111110110,0,-1,error_detectado,0,2.24,0.068
fletcher,LGEFCLD,010011000100011101000101010001100100001101001100010001000000000000011000110110101100101110001000,010011000100011101000101010001100100001101001100010001000000000000011000110110101100101110001000,0,-1,error_detectado,0,1.7,0.048
fletcher,FARH,0100011001000001010100100100100010011000100010011101111011001010,0100011001000001010100100100100010011000100010011101111011001010,0,-1,error_detectado,0,0.75,0.183
fletcher,YUJI,0101100101010101010010100100100110100011100111101111110011110011,0101100101010101010010100100100110100011100111101111110011110011,0,-1,error_detectado,0,0.76,0.059
fletcher,NUBKZ,01001110010101010100001001001011010110100000000011101010101000001100100110010110,01001110010101010100001001001011010110100000000011101010101000001100100110010110,0,-1,error_detectado,0,0.98,0.16
fletcher,GUMBAIK,010001110101010101001101010000100100000101001001010010110000000000100000111000011101001010101110,010001110101010101001101010000100100000101001001010010110000000000100000111000011101001010101110,0,-1,error_detectado,0,1.05,0.107
fletcher,XTPWHR,01011000010101000101000001010111010010000101001011110000111111011111000111111101,01011000010101000101000001010111010010000101001011110000111111011111000111111101,0,-1,error_detectado,0,2.32,0.016
fletcher,LCXIIB,01001100010000110101100001001001010010010100001011101101110011101101111010011110,01000100010000110101100001001001010010010100001011101101110011101101111010011110,1,4,error_detectado,0,1.97,0.113
fletcher,ZDZAECBU,010110100100010001011010010000010100010101000011010000100101010100111100000111100100010010110001,010110100100010001011010010000010100010101000011010000100101110100111100000111100100010010110001,1,60,error_detectado,0,0.91,0.039
fletcher,FEKYAXRYTT,0100011001000101010010110101100101000001010110000101001001011001010101000101010001111001101001000100100111001111,0100011001000101010010110101100101000001010110000101001001011001010101000101010001111001101001000100100111001111,0,-1,error_detectado,0,1.33,0.113
fletcher,YQNDUZRRU,0101100101010001010011100100010001010101010110100101001001010010010101010000000010100100010000101111000101011011,0101100101010001010011100100010001010101010110100101001001010010010101010000000010100100010000101111000101011011,0,-1,error_detectado,0,1.95,0.084
fletcher,FNPKETXAG,0100011001001110010100000100101101000101010101000101100001000001010001110000000001111011001011110110100000110100,0100011001001110010100000100101101000101010101000101100001000001010001110000000001111011001011110110100000110100,0,-1,error_detectado,0,1.27,0.116
fletcher,QOZRJSX,010100010100111101011010010100100100101001010011010110000000000001001101111101010100000011011011,010100010100111101011010010100100100101001010011010110000000000001001101111101010100000011011011,0,-1,error_detectado,0,0.8,0.088
fletcher,PKCQRZQPK,0101000001001011010000110101000101010010010110100101000101010000010010110000000010000010010001111000001101101101,0101000011001011010000110101000101010010010110100101000101010000010010110000000010000010010001111000001101101101,1,8,error_detectado,0,0.8,0.143
fletcher,BXC,0100001001011000010000110000000010000101010110001100011110110000,0100001001011000010000110000000010000101010110001100011110110000,0,-1,error_detectado,0,1.1,0.182
fletcher,KKEUE,01001011010010110100010101010101010001010000000011010101101000001011000110001100,01001011010010110100010101010101010001010000000011010101101000001011000110001100,0,-1,error_detectado,0,1.12,0.104
fletcher,MLJWZWPLD,0100110101001100010010100101011101011010010101110101000001001100010001000000000010000110010001111001111101111001,0100110101001100010010100101011101011010010101110101000001001100010001000000000010000110010001111001111101111001,0,-1,error_detectado,0,1.71,0.053
fletcher,KZBLIGC,010010110101101001000010010011000100100101000111010000110000000000011001111011101100100111011100,010010110101101001000010010011000100100101000111010000110000000000011001111011101100100111011100,0,-1,error_detectado,0,1.32,0.063
fletcher,JXDMX,01001010010110000100010001001101010110000000000011100110101001011011111110100011,01001010010110000100010001001101010110000000000011100110101001011011111110100011,0,-1,error_detectado,0,0.73,0.101
fletcher,ECBRWXLE,010001010100001101000010010100100101011101011000010011000100010100101011001100111101011011111001,010001010100001101000010010100100101011101011000110011000100010100101011001100111101011011111001,1,48,error_detectado,0,0.72,0.181
fletcher,NAEFFFJL,010011100100000101000101010001100100011001000110010010100100110000100100000110101101111110110000,010011100100000101000101010001100100011001000110010010100100110000100100000110101101111110110000,0,-1,error_detectado,0,1.28,0.109
fletcher,WHEUQEAEK,0101011101001000010001010101010101010001010001010100000101000101010010110000000001111010001010001000101100011001,0101011101001000010001010101010101010001010001010100000001000101010010110000000001111010001010001000101100011001,1,55,error_detectado,0,1.67,0.073
fletcher,XTS,0101100001010100010100110000000010101011010101000000001110101001,0101100001010100010100110000000010101011010101000000001110101001,0,-1,error_detectado,0,0.93,0.142
fletcher,TQNE,0101010001010001010011100100010110100010100101101111011011100111,0101010001010001010011100100010110100010100101101111011011100111,0,-1,error_detectado,0,0.86,0.083
fletcher,APDSLUYP,010000010101000001000100010100110100110001010101010110010101000000101011010010011100010000110101,010000010101000001000100010100110100110001010101010110010101000000101011010010011100010000110101,0,-1,error_detectado,0,0.82,0.005
fletcher,SGRQ,0101001101000111010100100101000110100101100110001111100011011111,0101001101000111010100100101000110100101100110001111100011011111,0,-1,error_detectado,0,3.67,0.047
fletcher,VTNYNJJAP,0101011001010100010011100101100101001110010010100100101001000001010100000000000010001101001110011011100001101100,0101011001010100010011100101100101001110010010100100101001001001010100000000000010001101001110011011100001101100,1,60,error_detectado,0,1.19,0.194
fletcher,DFXZTRWVDY,0100010001000110010110000101101001010100010100100101011101010110010001000101100110001100101000101010011011000101,0100010001000110010110000101101001010100010100100101011101010110010001000101100110001100101000101010011011000101,0,-1,error_detectado,0,0.87,0.121
fletcher,VVPIEWQ,010101100101011001010000010010010100010101010111010100010000000000111100111101110010010111100100,010101100101011001010000010010010100010101010111010100010000000000111100111101110010010111100100,0,-1,error_detectado,0,0.98,0.142
fletcher,WONZUDARQD,0101011101001111010011100101101001010101010001000100000101010010010100010100010010001101100001001100000110101011,0101011101001111010011100101101001010101010001000100000101010010010100010100010010001101100001001100000110101011,0,-1,error_detectado,0,3.42,0.145
fletcher,ODGLYD,01001111010001000100011101001100010110010100010011101111110101001101010110101001,01001111010001000100011101001100010110010100010011101111110101001101010110101001,0,-1,error_detectado,0,1.25,0.138
fletcher,VIGPFXAKX,0101011001001001010001110101000001000110010110000100000101001011010110000000000001111101001111010111101001001111,0101011001001001010001110101000001000110010110000100000101001011010110000000001001111101001111010111101001001111,1,78,error_detectado,0,2.36,0.097
fletcher,MGKUSQXMNK,0100110101000111010010110101010101010011010100010101100001001101010011100100101110010010100001101010100010010011,0100110101000111010010110101010101010011010100010101100001001101010011100100101110010010100001101010100010010011,0,-1,error_detectado,0,2.76,0.151
fletcher,MON,0100110101001111010011100000000010011011010011111110100010011110,0100110101001111010011100000000010011011010011111110100010011110,0,-1,error_detectado,0,1.15,0.122
fletcher,ELAAXTHGTA,0100010101001100010000010100000101011000010101000100100001000111010101000100000101111011011010100100110101001111,0100010101001100010000010100000101011000010101000100100001000111010101000100000101111011011010100100110101001111,0,-1,error_detectado,0,0.78,0.189
fletcher,WSTHRT,01010111010100110101010001001000010100100101010011111101111011110000000011011111,01010111010100110101010001001000010100100101010011111101111011110000000011011111,0,-1,error_detectado,0,0.8,0.056
fletcher,BYZCLJMRM,0100001001011001010110100100001101001100010010100100110101010010010011010000000010000011001110011000000101001111,0100001001011001010110100100001101001100010010100100010101010010010011010000000010000011001110011000000101001111,1,52,error_detectado,0,0.83,0.193
fletcher,NOZEYJWPVR,0100111001001111010110100100010101011001010010100101011101010000010101100101001010101111100000010000000101110100,0100111001001111010110100100010101011001010010100101011101010000010101100101001010101111100000010000000101110100,0,-1,error_detectado,0,1.38,0.103
fletcher,LIYISCRWED,0100110001001001010110010100100101010011010000110101001001010111010001010100010010010000011100011100011001010000,0100110001001001010110010100100101010011010000110101001001010111010001010100010010010000011100011100011001010000,0,-1,error_detectado,0,2.15,0.072
fletcher,TOP,0101010001001111010100000000000010100100010011111111100010011110,0101010001001111010100000000000010100100010011111111100010011110,0,-1,error_detectado,0,1.37,0.173
fletcher,FXHNDI,01000110010110000100100001001110010001000100100111010010111011111010011111101110,01000110010110000100100001001110010001000100100111010010111011111010011111101110,0,-1,error_detectado,0,1.07,0.163
fletcher,DNIOKXXJ,010001000100111001001001010011110100101101011000010110000100101000110001010000001101110000100001,010001000100111001001001010011110100101101011000010110000100101000110001010000001101110000100001,0,-1,error_detectado,0,1.55,0.062
fletcher,KAZJ,0100101101000001010110100100101010100101100010111111000011001100,0100101101000001010110100100101010100101100010111111000011001100,0,-1,error_detectado,0,1.98,0.058
fletcher,HIN,0100100001001001010011100000000010010110010010011101111010010010,0100100001001001010011100000000010010110010010011101111010010010,0,-1,error_detectado,0,1.0,0.019
fletcher,NMONAQHG,010011100100110101001111010011100100000101010001010010000100011100100111001101001111001000001001,010011100100110101001111010011100100000101010001010010000100011100100111001101001111001000001001,0,-1,error_detectado,0,0.8,0.093
fletcher,XNKFPAQ,010110000100111001001011010001100101000001000001010100010000000001000100110101100011010010001111,010110000100111001001011010001100101000001000001010100010000000001000100110101100011010010001111,0,-1,error_detectado,0,0.77,0.091
fletcher,DVAYCOO,010001000101011001000001010110010100001101001111010011110000000000010111111111111010101100000011,010001000101011001000001010110010100001101001111010011110000000000010111111111111010101100000011,0,-1,error_detectado,0,0.97,0.112
fletcher,VRWOC,01010110010100100101011101001111010000110000000011110000101000011111010010010101,01010110010100100101011101001111010000110000000011110000101000011111010010010101,0,-1,error_detectado,0,0.99,0.122
fletcher,SFE,0101001101000110010001010000000010011000010001101110101110001100,0101001101000110010001010000000010011000010001101110101110001100,0,-1,error_detectado,0,1.5,0.127
fletcher,BZQ,0100001001011010010100010000000010010011010110101101010110110100,0100001001011010010100010000000010010011010110101101010110110100,0,-1,error_detectado,0,0.87,0.141
fletcher,QKOS,0101000101001011010011110101001110100000100111101111000111101001,0101000101001011010011110101001110100000100111101111000111101001,0,-1,error_detectado,0,1.84,0.102
fletcher,IPHBULN,010010010101000001001000010000100101010101001100010011100000000000110100110111111111011010100000,010010010101000001001000010000100101010101001100010011100000000000110100110111111111011010100000,0,-1,error_detectado,0,1.91,0.003
fletcher,LOTO,0100110001001111010101000100111110100000100111101110110011101101,0100110001001111010101000100111110100000100111101110110011101101,0,-1,error_detectado,0,2.31,0.141
fletcher,TXMFBTFB,010101000101100001001101010001100100001001010100010001100100001000101010001101010000010000011111,010101000101100001001101010001100100001001010100010001100100001000101010001101010000010000011111,0,-1,error_detectado,0,1.16,0.005
fletcher,WXINTH,01010111010110000100100101001110010101000100100011110100111011101110110011101101,01010111010110000100100101001110010101000100100011110100111011101110110011101101,0,-1,error_detectado,0,0.79,0.118
fletcher,FHDGIOGM,010001100100100001000100010001110100100101001111010001110100110100011011001011001011111111100010,010001100100100001000100010001110100100101001111010001110100110100011011001011001011111111100010,0,-1,error_detectado,0,2.17,0.165
fletcher,NJQ,0100111001001010010100010000000010011111010010101110110110010100,0100111001001010010100010000000010011111010010101110110110010100,0,-1,error_detectado,0,2.33,0.157
fletcher,GPBDFRN,010001110101000001000010010001000100011001010010010011100000000000011101111001111011111010110010,010001110101000001000010010001000100011001010010010011100000000000011101111001111011111010110010,0,-1,error_detectado,0,0.95,0.158
fletcher,BXVKYWBY,010000100101100001010110010010110101100101010111010000100101100100110100010101000000000101001011,010000100101100001010110010010110101100101010111010000100101100100110100010101000000000101001011,0,-1,error_detectado,0,1.0,0.011
fletcher,PBV,0101000001000010010101100000000010100110010000101111011010000100,0101000001000010010101100000000010100110010000101111011010000100,0,-1,error_detectado,0,1.99,0.081
fletcher,GPKQARMI,010001110101000001001011010100010100000101010010010011010100100100100001001111011100111100100010,010001110101000001001011010100010100000101010010010011010100100100100001001111011100111100100010,0,-1,error_detectado,0,1.8,0.002
fletcher,SGSXSV,01010011010001110101001101011000010100110101011011111001111101011111001111011100,01010011010001110101001101011000010100110101011011111001111101011111001111011100,0,-1,error_detectado,0,0.77,0.132
fletcher,WDCDQ,01010111010001000100001101000100010100010000000011101011100010001101110101010101,01010111010001000100001101000100010100010000000011101011100010001101110101010101,0,-1,error_detectado,0,0.73,0.161
fletcher,AYD,0100000101011001010001000000000010000101010110011100011010110010,0100000101011001010001000000000010000101010110011100011010110010,0,-1,error_detectado,0,0.75,0.051
fletcher,GPZM,0100011101010000010110100100110110100001100111011110100011101101,0100011101010000010110100100110110100001100111011110100001101101,1,56,error_detectado,0,0.96,0.177
fletcher,WHD,0101011101001000010001000000000010011011010010001111001010010000,0101011101001000010001000000000010011011010010001111001010010000,0,-1,error_detectado,0,1.03,0.063
fletcher,CZBN,0100001101011010010000100100111010000101101010001100100100000010,0100001101011010010000100100111010000101101010001100100100000010,0,-1,error_detectado,0,1.67,0.027
fletcher,GSGVL,01000111010100110100011101010110010011000000000011011010101010011011000010100110,01000111010100110100011101010110010011000000000011011010101010011011000010100110,0,-1,error_detectado,0,1.13,0.05
fletcher,OYKMDYIAU,0100111101011001010010110100110101000100010110010100100101000001010101010000000001111101010000010110111010000010,0100111101011001010010110100110101000100010110010100100101000001010101010000000001111101010000010110111010000010,0,-1,error_detectado,0,0.77,0.013
fletcher,LUWSSXAMVR,0100110001010101010101110101001101010011010110000100000101001101010101100101001010001110101000001010110111101101,0100110001010101010101110101001101010011010110000100000101001101010101100101001010001110101000001010110111101101,0,-1,error_detectado,0,1.04,0.13
fletcher,XUZZPCJURD,0101100001010101010110100101101001010000010000110100101001010101010100100100010010011111100011001111101011001100,0101100001010101010110100101101001010000010000110100101001010101010100100100010010011111100011001111101011001100,0,-1,error_detectado,0,2.61,0.026
fletcher,JGK,0100101001000111010010110000000010010101010001111101111110001110,0100101001000111010010110000000010010101010001111101111110001110,0,-1,error_detectado,0,1.12,0.07
fletcher,YNQGEPWBJW,0101100101001110010100010100011101000101010100000101011101000010010010100101011110010001011111111100110001110001,0101100101001110010100010100011101000101010100000101011101000010010010100101011110010001011111111100110001110001,0,-1,error_detectado,0,1.14,0.033
fletcher,FERNMJ,01000110010001010101001001001110010011010100101011100101110111011100010010110110,01000110010001010101001001001110010011010100101011100101110111011100010010110110,0,-1,error_detectado,0,0.81,0.138
fletcher,XECSWYR,010110000100010101000011010100110101011101011001010100100000000001000100111100100010101111000010,010110000100010101000011010100110101011101011001010100100000000001000100111100100010101111000010,0,-1,error_detectado,0,1.78,0.131
fletcher,TJIAEGMNWV,0101010001001010010010010100000101000101010001110100110101001110010101110101011010000111011101111000110001000001,0101010001001010010010010100000101000101010001110100110101001110010101110101011010000111011101111000110001000001,0,-1,error_detectado,0,1.91,0.121
fletcher,GNST,0100011101001110010100110101010010011010101000101110000111110000,0100011101001110010100110101010000011010101000101110000111110000,1,32,error_detectado,0,2.27,0.106
fletcher,RJLVNY,01010010010010100100110001010110010011100101100111101100111110011101110111100100,01010010010010100100110001010110010011100101100111101100111110011101110111100100,0,-1,error_detectado,0,2.38,0.018
fletcher,AEFWRPVV,010000010100010101000110010101110101001001010000010101100101011000110000010000111101001100010001,010000010100010101000110010101110101001001010000010101100101011000110000010000111101001100010001,0,-1,error_detectado,0,2.16,0.008
fletcher,SRTBXB,01010011010100100101010001000010010110000100001011111111110101101111101010111101,01010011010100100101010001000010010110000100001011111111110101101111101010111101,0,-1,error_detectado,0,1.61,0.098
fletcher,PPIVHMJ,010100000101000001001001010101100100100001001101010010100000000000101011111101001111011111011110,010100000101000001001001010101100100100000001101010010100000000000101011111101001111011111011110,1,41,error_detectado,0,1.58,0.173
fletcher,XYJBRNUBJF,0101100001011001010010100100001001010010010011100101010101000010010010100100011010010100011100101100111001111101,0101100001011001010010100100001001010010010011100101010101000010010010100100011010010100011100101100111001111101,0,-1,error_detectado,0,1.26,0.061
fletcher,TNM,0101010001001110010011010000000010100001010011101111010110011100,0101010001001110010011010000000010100001010011101111010110011100,0,-1,error_detectado,0,1.73,0.123
fletcher,RJRNJPL,010100100100101001010010010011100100101001010000010011000000000000111010111010010010000010110101,010100100100101001010010010011100100101001010000010011000000000000111010111010010010000010110101,0,-1,error_detectado,0,1.06,0.028
fletcher,ETBNJ,01000101010101000100001001001110010010100000000011010001101000101001111010011001,01000101010101000100001001001110010010100000000011010001101000101001111010011001,0,-1,error_detectado,0,1.07,0.06
fletcher,OGH,0100111101000111010010000000000010010111010001111110011010001110,0100111101000111010010000000000010010111010001111110011010001110,0,-1,error_detectado,0,1.3,0.145
fletcher,ABFQGRJSNZ,0100000101000010010001100101000101000111010100100100101001010011010011100101101001100111100100110001100010001000,0100000101000010010001100101000101000111010100100100101001010011010011100101101001100111100100110001100010001000,0,-1,error_detectado,0,1.24,0.138
fletcher,OLT,0100111101001100010101000000000010100011010011001111001010011000,0100111101001100010101000000000010100011010011001111001010011000,0,-1,error_detectado,0,1.54,0.091
fletcher,CHDIR,01000011010010000100010001001001010100100000000011011001100100011010010001101011,01000011010010000100010001001001010100100000000011011001100100011010010001101011,0,-1,error_detectado,0,0.99,0.01
fletcher,GBPTLPAAVV,0100011101000010010100000101010001001100010100000100000101000001010101100101011001111011011111100110001101100110,0100011101000010010100000101010001001100010100000100000101000001010101100101111001111011011111100110001101100110,1,76,error_detectado,0,40.2,0.185
fletcher,NRWJGBKW,010011100101001001010111010010100100011101000010010010110101011100111000001101100001100100000100,010011100101001001010111010010100100011101000010010010110101011100111000001101100001100100000100,0,-1,error_detectado,0,31.31,0.17
